"File","Lang","From","To","Links","HasBlock","UsesUL","Microdata","JSONLD","BadHrefs","MissingTOinAnchor","HasArrows","HasNoUploads","ContainsSelf","ContainsFromWildcard","Duplicates","Issues"
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\png-to-gif\index.html","en","png","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\pptx-to-gif\index.html","en","pptx","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\rar-to-gif\index.html","en","rar","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\rtf-to-gif\index.html","en","rtf","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\svg-to-gif\index.html","en","svg","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\tar-to-gif\index.html","en","tar","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\tar.bz2-to-gif\index.html","en","tar.bz2","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\tar.gz-to-gif\index.html","en","tar.gz","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\tar.xz-to-gif\index.html","en","tar.xz","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\tbz-to-gif\index.html","en","tbz","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\tgz-to-gif\index.html","en","tgz","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\tiff-to-gif\index.html","en","tiff","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\tsv-to-gif\index.html","en","tsv","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\txt-to-gif\index.html","en","txt","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\txz-to-gif\index.html","en","txz","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\wav-to-gif\index.html","en","wav","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\webm-to-gif\index.html","en","webm","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\webp-to-gif\index.html","en","webp","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\xlsx-to-gif\index.html","en","xlsx","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\gif\zip-to-gif\index.html","en","zip","gif","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\7z-to-html\index.html","en","7z","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\aac-to-html\index.html","en","aac","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\aiff-to-html\index.html","en","aiff","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\bmp-to-html\index.html","en","bmp","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\csv-to-html\index.html","en","csv","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\docx-to-html\index.html","en","docx","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\flac-to-html\index.html","en","flac","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\gif-to-html\index.html","en","gif","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\jpeg-to-html\index.html","en","jpeg","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\jpg-to-html\index.html","en","jpg","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\json-to-html\index.html","en","json","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\jsonl-to-html\index.html","en","jsonl","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\m4a-to-html\index.html","en","m4a","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\m4v-to-html\index.html","en","m4v","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\md-to-html\index.html","en","md","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\mkv-to-html\index.html","en","mkv","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\mov-to-html\index.html","en","mov","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\mp3-to-html\index.html","en","mp3","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\mp4-to-html\index.html","en","mp4","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\ogg-to-html\index.html","en","ogg","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\opus-to-html\index.html","en","opus","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\pdf-to-html\index.html","en","pdf","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\png-to-html\index.html","en","png","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\pptx-to-html\index.html","en","pptx","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\rar-to-html\index.html","en","rar","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\rtf-to-html\index.html","en","rtf","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\svg-to-html\index.html","en","svg","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\tar-to-html\index.html","en","tar","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\tar.bz2-to-html\index.html","en","tar.bz2","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\tar.gz-to-html\index.html","en","tar.gz","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\tar.xz-to-html\index.html","en","tar.xz","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\tbz-to-html\index.html","en","tbz","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\tgz-to-html\index.html","en","tgz","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\tiff-to-html\index.html","en","tiff","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\tsv-to-html\index.html","en","tsv","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\txt-to-html\index.html","en","txt","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\txz-to-html\index.html","en","txz","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\wav-to-html\index.html","en","wav","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\webm-to-html\index.html","en","webm","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\webp-to-html\index.html","en","webp","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\xlsx-to-html\index.html","en","xlsx","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\html\zip-to-html\index.html","en","zip","html","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\7z-to-jpeg\index.html","en","7z","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\aac-to-jpeg\index.html","en","aac","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\aiff-to-jpeg\index.html","en","aiff","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\bmp-to-jpeg\index.html","en","bmp","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\csv-to-jpeg\index.html","en","csv","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\docx-to-jpeg\index.html","en","docx","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\flac-to-jpeg\index.html","en","flac","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\gif-to-jpeg\index.html","en","gif","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\html-to-jpeg\index.html","en","html","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\jpg-to-jpeg\index.html","en","jpg","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\json-to-jpeg\index.html","en","json","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\jsonl-to-jpeg\index.html","en","jsonl","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\m4a-to-jpeg\index.html","en","m4a","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\m4v-to-jpeg\index.html","en","m4v","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\md-to-jpeg\index.html","en","md","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\mkv-to-jpeg\index.html","en","mkv","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\mov-to-jpeg\index.html","en","mov","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\mp3-to-jpeg\index.html","en","mp3","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\mp4-to-jpeg\index.html","en","mp4","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\ogg-to-jpeg\index.html","en","ogg","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\opus-to-jpeg\index.html","en","opus","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\pdf-to-jpeg\index.html","en","pdf","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\png-to-jpeg\index.html","en","png","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\pptx-to-jpeg\index.html","en","pptx","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\rar-to-jpeg\index.html","en","rar","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\rtf-to-jpeg\index.html","en","rtf","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\svg-to-jpeg\index.html","en","svg","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\tar-to-jpeg\index.html","en","tar","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\tar.bz2-to-jpeg\index.html","en","tar.bz2","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\tar.gz-to-jpeg\index.html","en","tar.gz","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\tar.xz-to-jpeg\index.html","en","tar.xz","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\tbz-to-jpeg\index.html","en","tbz","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\tgz-to-jpeg\index.html","en","tgz","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\tiff-to-jpeg\index.html","en","tiff","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\tsv-to-jpeg\index.html","en","tsv","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\txt-to-jpeg\index.html","en","txt","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\txz-to-jpeg\index.html","en","txz","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\wav-to-jpeg\index.html","en","wav","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\webm-to-jpeg\index.html","en","webm","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\webp-to-jpeg\index.html","en","webp","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\xlsx-to-jpeg\index.html","en","xlsx","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpeg\zip-to-jpeg\index.html","en","zip","jpeg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\7z-to-jpg\index.html","en","7z","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\aac-to-jpg\index.html","en","aac","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\aiff-to-jpg\index.html","en","aiff","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\bmp-to-jpg\index.html","en","bmp","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\csv-to-jpg\index.html","en","csv","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\docx-to-jpg\index.html","en","docx","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\flac-to-jpg\index.html","en","flac","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\gif-to-jpg\index.html","en","gif","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\html-to-jpg\index.html","en","html","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\jpeg-to-jpg\index.html","en","jpeg","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\json-to-jpg\index.html","en","json","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\jsonl-to-jpg\index.html","en","jsonl","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\m4a-to-jpg\index.html","en","m4a","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\m4v-to-jpg\index.html","en","m4v","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\md-to-jpg\index.html","en","md","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\mkv-to-jpg\index.html","en","mkv","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\mov-to-jpg\index.html","en","mov","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\mp3-to-jpg\index.html","en","mp3","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\mp4-to-jpg\index.html","en","mp4","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\ogg-to-jpg\index.html","en","ogg","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\opus-to-jpg\index.html","en","opus","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\pdf-to-jpg\index.html","en","pdf","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\png-to-jpg\index.html","en","png","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\pptx-to-jpg\index.html","en","pptx","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\rar-to-jpg\index.html","en","rar","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\rtf-to-jpg\index.html","en","rtf","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\svg-to-jpg\index.html","en","svg","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\tar-to-jpg\index.html","en","tar","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\tar.bz2-to-jpg\index.html","en","tar.bz2","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\tar.gz-to-jpg\index.html","en","tar.gz","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\tar.xz-to-jpg\index.html","en","tar.xz","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\tbz-to-jpg\index.html","en","tbz","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\tgz-to-jpg\index.html","en","tgz","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\tiff-to-jpg\index.html","en","tiff","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\tsv-to-jpg\index.html","en","tsv","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\txt-to-jpg\index.html","en","txt","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\txz-to-jpg\index.html","en","txz","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\wav-to-jpg\index.html","en","wav","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\webm-to-jpg\index.html","en","webm","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\webp-to-jpg\index.html","en","webp","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\xlsx-to-jpg\index.html","en","xlsx","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\jpg\zip-to-jpg\index.html","en","zip","jpg","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\7z-to-json\index.html","en","7z","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\aac-to-json\index.html","en","aac","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\aiff-to-json\index.html","en","aiff","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\bmp-to-json\index.html","en","bmp","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\csv-to-json\index.html","en","csv","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\docx-to-json\index.html","en","docx","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\flac-to-json\index.html","en","flac","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\gif-to-json\index.html","en","gif","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\html-to-json\index.html","en","html","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\jpeg-to-json\index.html","en","jpeg","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\jpg-to-json\index.html","en","jpg","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\jsonl-to-json\index.html","en","jsonl","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\m4a-to-json\index.html","en","m4a","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\m4v-to-json\index.html","en","m4v","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\md-to-json\index.html","en","md","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\mkv-to-json\index.html","en","mkv","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\mov-to-json\index.html","en","mov","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\mp3-to-json\index.html","en","mp3","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\mp4-to-json\index.html","en","mp4","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\ogg-to-json\index.html","en","ogg","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\opus-to-json\index.html","en","opus","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\pdf-to-json\index.html","en","pdf","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\png-to-json\index.html","en","png","json","41","True","True","True","True","0","0","False","False","False","False","False",""
"C:\Users\maria\Desktop\Current\Converter\languages\en\convert\json\pptx-to-json\index.html","en","pptx","json","41","True","True","True","True","0","0","False","False","False","False","False",""
